Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
32,"Ses05M_script01_1b_M009 [087.5900-098.9300]: Why shouldn't he dream about him, walk the nights waiting for him?",5.1425,4.015,5.24,neutral,4.799166666666666,4 out of 4,"['neg-dream', 'walk', 'night', 'wait']","['dream', 'walk', 'night', 'wait']"
33,Do we contradict him?,3.58,4.25,4.83,negative,4.22,1 out of 1,['contradict'],['contradict']
34,Do we say outright that we don't have any hope anymore?,4.215,4.57,5.05,neutral,4.611666666666667,2 out of 4,"['say', 'neg-hope']","['say', 'outright', 'hope', 'anymore']"
35,That we haven't had any hope for a long time?,4.06,4.0600000000000005,3.79,neutral,3.97,2 out of 3,"['neg-hope', 'time']","['hope', 'long', 'time']"
36,"Ses05M_script01_1b_F009 [097.6800-100.1200]: Well, how are you gonna prove it?",6.0,3.25,5.78,neutral,5.010000000000001,1 out of 4,['prove'],"['well', 'gon', 'na', 'prove']"
37,Can you prove it?,6.0,3.25,5.78,neutral,5.010000000000001,1 out of 1,['prove'],['prove']
38,"Ses05M_script01_1b_M010 [099.9400-106.1500]: For Gods sake, three years!",5.59,3.8674999999999997,5.3575,neutral,4.9383333333333335,4 out of 4,"['god', 'sake', 'three', 'year']","['god', 'sake', 'three', 'year']"
39,Nobody comes back after three years.,5.395,3.2175,5.605,neutral,4.739166666666667,4 out of 5,"['come', 'back', 'three', 'year']","['nobody', 'come', 'back', 'three', 'year']"
40,It's insane!,2.55,5.14,3.74,negative,3.81,1 out of 1,['insane'],['insane']
41,"Ses05M_script01_1b_F010 [105.6000-110.7000]: To you it is and to me, but not to him.",nan,nan,nan,nan,nan,0,nan,[]
42,Ses05M_script01_1b_F011 [111.4100-116.9200]: You can talk yourself blue in the face but there's no body and there's no grave.,6.236,4.5,5.74,positive,5.492,5 out of 5,"['talk', 'blue', 'face', 'neg-body', 'neg-grave']","['talk', 'blue', 'face', 'body', 'grave']"
43,So where are you?,nan,nan,nan,nan,nan,0,nan,[]
44,"Ses05M_script01_1b_M011 [123.5800-126.8900]: Sit down, mom.",6.73,3.9050000000000002,6.175,positive,5.603333333333334,2 out of 2,"['sit', 'mom']","['sit', 'mom']"
45,I want to talk to you.,6.32,4.335,5.915,positive,5.523333333333333,2 out of 2,"['want', 'talk']","['want', 'talk']"
46,"Ses05M_script01_1b_F012 [126.6200-133.8800]: The trouble is the God damn newspapers, I mean, ea- each week a new boy turns up out of nowhere.",4.985555555555556,4.421111111111111,4.982222222222222,neutral,4.796296296296297,9 out of 11,"['trouble', 'god', 'damn', 'newspaper', 'mean', 'week', 'new', 'boy', 'turn']","['trouble', 'god', 'damn', 'newspaper', 'mean', 'ea', 'week', 'new', 'boy', 'turn', 'nowhere']"
47,So the next one is gonna be Larry.,6.09,2.67,5.56,positive,4.773333333333333,1 out of 5,['one'],"['next', 'one', 'gon', 'na', 'larry']"
48,So you--,nan,nan,nan,nan,nan,0,nan,[]
49,Ses05M_script01_1b_M012 [133.4100-137.1991]: All right.,7.32,5.0,7.16,positive,6.493333333333333,1 out of 1,['right'],['right']
50,"All right, just listen.",7.115,4.38,6.359999999999999,positive,5.951666666666667,2 out of 2,"['right', 'listen']","['right', 'listen']"
51,"Ses05M_script01_1b_M013 [138.6600-141.8900]: You know why I invited Annie, right?",6.6066666666666665,4.446666666666666,6.63,positive,5.894444444444445,3 out of 4,"['know', 'invite', 'right']","['know', 'invite', 'annie', 'right']"
52,Ses05M_script01_1b_F013 [141.4600-143.2700]: Why?,nan,nan,nan,nan,nan,0,nan,[]
53,Ses05M_script01_1b_M014 [142.9500-144.7200]: You know.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
54,"Ses05M_script01_1b_F014 [144.2100-148.0000]: Well, I've got an idea but what's the story?",6.803333333333333,3.95,5.696666666666667,positive,5.483333333333334,3 out of 4,"['get', 'idea', 'story']","['well', 'get', 'idea', 'story']"
55,Ses05M_script01_1b_M015 [149.2500-152.2800]: I'm gonna ask her to marry me.,6.52,4.5,5.98,positive,5.666666666666667,2 out of 4,"['ask', 'marry']","['gon', 'na', 'ask', 'marry']"
56,"Ses05M_script01_1b_F015 [153.0300-155.1100]: Well, that's your business, Chris.",5.48,3.71,5.35,neutral,4.846666666666667,1 out of 3,['business'],"['well', 'business', 'chris']"
57,Ses05M_script01_1b_M016 [154.6800-157.2100]: You know it's not just my business.,5.67,4.765000000000001,5.215,neutral,5.216666666666667,2 out of 2,"['know', 'neg-business']","['know', 'business']"
58,Ses05M_script01_1b_F016 [156.3700-159.7600]: What do you want me to do?,6.0,5.29,5.39,neutral,5.56,1 out of 1,['want'],['want']
59,"I mean, You're old enough to know your own mind.",4.785,4.395,5.0649999999999995,neutral,4.748333333333333,4 out of 5,"['mean', 'old', 'know', 'mind']","['mean', 'old', 'enough', 'know', 'mind']"
60,Ses05M_script01_1b_M017 [159.1600-161.6400]: So it's all right then?,7.32,5.0,7.16,positive,6.493333333333333,1 out of 1,['right'],['right']
61,I should just go ahead with it?,6.32,4.86,5.33,positive,5.503333333333333,1 out of 2,['go'],"['go', 'ahead']"
62,"Ses05M_script01_1b_F017 [161.2200-164.7700]: Well, you want to make sure that your father isn't gonna --",6.4025,4.03,5.905,positive,5.445833333333334,4 out of 7,"['want', 'make', 'sure', 'father']","['well', 'want', 'make', 'sure', 'father', 'gon', 'na']"
63,Ses05M_script01_1b_M018 [164.1200-170.4900]: So it isn't just my business?,4.52,6.29,4.65,neutral,5.153333333333333,1 out of 1,['neg-business'],['business']
64,"You infuriate me sometime, you know that.",6.82,3.24,5.78,positive,5.28,1 out of 3,['know'],"['infuriate', 'sometime', 'know']"
65,"Ses05M_script01_1b_M019 [170.5000-179.7700]: Isn't it your business, too, if I tell dad and he throws a fit about it?",5.752,4.614,5.588,neutral,5.3180000000000005,5 out of 5,"['neg-business', 'tell', 'dad', 'throw', 'fit']","['business', 'tell', 'dad', 'throw', 'fit']"
66,You have such a talent for ignoring things.,5.06,4.276666666666666,5.45,neutral,4.928888888888888,3 out of 3,"['talent', 'ignore', 'thing']","['talent', 'ignore', 'thing']"
67,Ses05M_script01_1b_F018 [178.7900-182.6000]: I ignore what I got to ignore.,4.25,3.7566666666666664,5.1033333333333335,neutral,4.37,3 out of 3,"['ignore', 'get', 'ignore']","['ignore', 'get', 'ignore']"
68,"I mean, the girl is Larry's girl.",5.576666666666667,5.09,4.903333333333333,neutral,5.19,3 out of 4,"['mean', 'girl', 'girl']","['mean', 'girl', 'larry', 'girl']"
69,Ses05M_script01_1b_M020 [181.4600-184.0500]: She's not Larry's girl.,2.8499999999999996,4.77,4.73,negative,4.116666666666666,1 out of 2,['neg-girl'],"['larry', 'girl']"
70,"Ses05M_script01_1b_F019 [183.5300-189.6200]: As far as your father is concerned, he's not dead.",6.636666666666667,4.823333333333333,6.026666666666666,positive,5.82888888888889,3 out of 4,"['father', 'concern', 'neg-dead']","['far', 'father', 'concern', 'dead']"
71,And she's still his girl.,7.15,5.23,5.27,positive,5.883333333333333,1 out of 2,['girl'],"['still', 'girl']"
72,"Ses05M_script01_1b_F020 [189.9900-196.5100]: Now, you can go on with this if you know where to go, but I don't know where to go.",5.792,4.916,5.198,neutral,5.3020000000000005,5 out of 5,"['go', 'know', 'go', 'neg-know', 'go']","['go', 'know', 'go', 'know', 'go']"
73,"Ses05M_script01_1b_M021 [199.0900-208.5200]: I don't know why it is but every time I reach out for something that I want, I have to pull back because it might hurt somebody else, my whole bloody life, time after time, after time.",5.043076923076923,4.252307692307692,4.892307692307693,neutral,4.729230769230769,13 out of 18,"['neg-know', 'time', 'reach', 'want', 'pull', 'back', 'hurt', 'whole', 'bloody', 'life', 'time', 'time', 'time']","['know', 'every', 'time', 'reach', 'something', 'want', 'pull', 'back', 'might', 'hurt', 'somebody', 'else', 'whole', 'bloody', 'life', 'time', 'time', 'time']"
74,"Ses05M_script01_1b_F021 [208.1400-211.3300]: Well, you're a considerate fella.",7.2,3.67,6.4,positive,5.756666666666668,1 out of 3,['considerate'],"['well', 'considerate', 'fella']"
75,There's nothing wrong with that.,3.24,5.29,3.39,negative,3.973333333333334,1 out of 2,['wrong'],"['nothing', 'wrong']"
76,Ses05M_script01_1b_M022 [210.2500-212.4400]: what to hell with that!,2.55,6.26,3.47,negative,4.093333333333333,1 out of 1,['hell'],['hell']
77,Ses05M_script01_1b_F022 [212.3200-214.4800]: Have you asked Annie yet?,5.95,3.48,6.29,neutral,5.239999999999999,1 out of 3,['ask'],"['ask', 'annie', 'yet']"
78,Ses05M_script01_1b_M023 [214.6600-217.5000]: I wanted to get this settled first.,6.26,4.315,5.895,positive,5.489999999999999,4 out of 4,"['want', 'get', 'settle', 'first']","['want', 'get', 'settle', 'first']"
79,"Ses05M_script01_1b_F023 [217.3500-221.8500]: Well, how do you know she'll marry you?",6.955,4.38,5.725,positive,5.686666666666667,2 out of 3,"['know', 'marry']","['well', 'know', 'marry']"
80,Maybe she feels like your father does.,6.863333333333333,4.043333333333333,5.656666666666667,positive,5.521111111111111,3 out of 4,"['feel', 'like', 'father']","['maybe', 'feel', 'like', 'father']"
81,"Ses05M_script01_1b_M024 [221.3600-229.1700]: Well, if she does then that's the end of it.",4.73,3.95,4.41,neutral,4.363333333333333,1 out of 2,['end'],"['well', 'end']"
82,But from her letters it seems like she's forgotten him.,5.575,3.815,5.07,neutral,4.82,4 out of 4,"['letter', 'seem', 'like', 'forget']","['letter', 'seem', 'like', 'forget']"
83,"Ses05M_script01_1b_M025 [229.2200-235.6200]: I'll find out and then we'll thrash it out with dad, all right?",6.0975,4.2175,6.1425,positive,5.485833333333335,4 out of 4,"['find', 'thrash', 'dad', 'right']","['find', 'thrash', 'dad', 'right']"
84,"Mom, don't avoid me.",6.77,5.35,5.74,positive,5.953333333333333,2 out of 2,"['mom', 'neg-avoid']","['mom', 'avoid']"
85,Ses05M_script01_1b_F024 [235.4900-239.0700]: The trouble is you don't see enough women.,3.1700000000000004,5.963333333333333,4.14,negative,4.424444444444444,3 out of 4,"['trouble', 'neg-see', 'neg-woman']","['trouble', 'see', 'enough', 'woman']"
86,You never did.,nan,nan,nan,nan,nan,0,nan,['never']
87,"Ses05M_script01_1b_M026 [238.5200-241.8500]: So what, I'm not fast with women?",2.91,6.2,4.07,negative,4.3933333333333335,1 out of 2,['neg-woman'],"['fast', 'woman']"
88,Ses05M_script01_1b_F025 [242.2800-245.1700]: I just don't see why it has to be Annie.,3.7300000000000004,6.1,4.0,negative,4.61,1 out of 2,['neg-see'],"['see', 'annie']"
89,Ses05M_script01_1b_M027 [244.7500-246.8800]: Because it is.,nan,nan,nan,nan,nan,0,nan,[]
90,"Ses05M_script01_1b_F026 [246.7800-253.8500]: Well, that's a good reason.",7.08,3.495,6.26,positive,5.611666666666667,2 out of 3,"['good', 'reason']","['well', 'good', 'reason']"
91,But it don't mean a thing.,6.01,5.880000000000001,5.21,positive,5.7,2 out of 2,"['neg-mean', 'neg-thing']","['mean', 'thing']"
92,"I mean, You haven't seen her since you went to war.",3.6775,5.51,4.1925,negative,4.46,4 out of 5,"['mean', 'neg-see', 'go', 'war']","['mean', 'see', 'since', 'go', 'war']"
93,It's been five years.,5.575,3.44,5.73,neutral,4.915,2 out of 2,"['five', 'year']","['five', 'year']"
94,Ses05M_script01_1b_M028 [253.5500-258.0900]: [garbage] I don't know.,3.03,5.3,4.6850000000000005,negative,4.338333333333334,2 out of 2,"['garbage', 'neg-know']","['garbage', 'know']"
95,"It's just,",nan,nan,nan,nan,nan,0,nan,[]
96,Ses05M_script01_1b_M029 [258.3100-268.9800]: she's who I know best.,6.82,3.24,5.78,positive,5.28,1 out of 2,['know'],"['know', 'best']"
97,I know her since I- I was a kid I grew up with her.,6.776666666666667,3.5166666666666666,5.37,positive,5.221111111111111,3 out of 4,"['know', 'kid', 'grow']","['know', 'since', 'kid', 'grow']"
98,"When I think of somebody for my wife these days, I I think of Annie.",6.605,3.8325,6.0225,positive,5.486666666666667,4 out of 6,"['think', 'wife', 'day', 'think']","['think', 'somebody', 'wife', 'day', 'think', 'annie']"
99,"What do you want, a diagram?",5.734999999999999,4.5,5.76,neutral,5.331666666666666,2 out of 2,"['want', 'diagram']","['want', 'diagram']"
100,"Ses05M_script01_1b_F027 [268.1700-278.6500]: No I don't want a-  Your father thinks he's coming back, Chris.",5.592,3.66,5.492,neutral,4.914666666666666,5 out of 6,"['neg-want', 'father', 'think', 'come', 'back']","['want', 'father', 'think', 'come', 'back', 'chris']"
101,"If you marry that girl, you're pronouncing him dead.",5.4675,4.3525,4.859999999999999,neutral,4.8933333333333335,4 out of 4,"['marry', 'girl', 'pronounce', 'dead']","['marry', 'girl', 'pronounce', 'dead']"
102,"Ses05M_script01_1b_F028 [279.1400-286.7100]: Now, what's going to happen to your father, do you know?",6.38,3.8025,5.4575000000000005,positive,5.213333333333334,4 out of 4,"['go', 'happen', 'father', 'know']","['go', 'happen', 'father', 'know']"
103,I don't.,nan,nan,nan,nan,nan,0,nan,[]
104,"Ses05M_script01_1b_M030 [288.4600-290.8200]: All right then, mom.",7.48,4.8100000000000005,6.725,positive,6.338333333333334,2 out of 2,"['right', 'mom']","['right', 'mom']"
105,Ses05M_script01_1b_F029 [290.4900-293.1400]: Just give it some more thought.,7.245,4.365,5.9350000000000005,positive,5.848333333333334,2 out of 2,"['give', 'thought']","['give', 'thought']"
106,Ses05M_script01_1b_M031 [293.1400-304.3600]: I've given it three years of thought.,6.4175,3.8600000000000003,5.7825,positive,5.353333333333333,4 out of 4,"['give', 'three', 'year', 'thought']","['give', 'three', 'year', 'thought']"
107,"I had hoped if I waited, dad would've forgotten him by now and we could have a- a regular wedding and everybody happy.",6.14125,4.33,5.6175,positive,5.362916666666667,8 out of 10,"['hop', 'wait', 'dad', 'would', 'forget', 'regular', 'wedding', 'happy']","['hop', 'wait', 'dad', 'would', 'forget', 'could', 'regular', 'wedding', 'everybody', 'happy']"
108,Ses05M_script01_1b_M032 [304.7100-309.5800]: But if that can't happen then I'll just get out.,5.295,5.12,5.0600000000000005,neutral,5.158333333333333,2 out of 3,"['neg-happen', 'get']","['ca', 'happen', 'get']"
109,Ses05M_script01_1b_F030 [309.5400-311.6300]: What the hell is this?,2.55,6.26,3.47,negative,4.093333333333333,1 out of 1,['hell'],['hell']
110,Ses05M_script01_1b_M033 [311.0400-316.8600]: I'll get out.,6.09,3.67,5.65,positive,5.136666666666667,1 out of 1,['get'],['get']
111,"I'll go get married someplace else, I- I'll live someplace else, maybe New York.",7.026,4.78,5.674,positive,5.826666666666667,5 out of 11,"['go', 'get', 'marry', 'live', 'new']","['go', 'get', 'marry', 'someplace', 'else', 'live', 'someplace', 'else', 'maybe', 'new', 'york']"
112,Ses05M_script01_1b_F031 [315.7700-317.6700]: Are you crazy?,5.14,5.9,4.19,neutral,5.076666666666667,1 out of 1,['crazy'],['crazy']
113,"Ses05M_script01_1b_M034 [317.5600-322.1400]: I've been a good son for too long, a good sucker.",6.672499999999999,4.1225000000000005,5.4975000000000005,positive,5.430833333333333,4 out of 5,"['good', 'son', 'good', 'sucker']","['good', 'son', 'long', 'good', 'sucker']"
114,I'm through with it.,nan,nan,nan,nan,nan,0,nan,[]
115,Ses05M_script01_1b_F032 [321.6200-324.7600]: But you have a business here.,5.48,3.71,5.35,neutral,4.846666666666667,1 out of 1,['business'],['business']
116,What the hell is this?,2.55,6.26,3.47,negative,4.093333333333333,1 out of 1,['hell'],['hell']
117,Ses05M_script01_1b_M035 [323.4300-326.7100]: The business?,5.48,3.71,5.35,neutral,4.846666666666667,1 out of 1,['business'],['business']
118,The business doesn't inspire me.,4.03,3.905,4.119999999999999,neutral,4.0183333333333335,2 out of 2,"['business', 'neg-inspire']","['business', 'inspire']"
119,Ses05M_script01_1b_F033 [326.0400-328.5600]: Must you be inspired?,6.4350000000000005,5.0,6.085,positive,5.84,2 out of 2,"['must', 'inspire']","['must', 'inspire']"
120,"Ses05M_script01_1b_M036 [327.0300-337.6500]: Yeah, I'd like one hour a day.",6.235,3.5175,5.92,positive,5.224166666666667,4 out of 5,"['like', 'one', 'hour', 'day']","['yeah', 'like', 'one', 'hour', 'day']"
121,"If I have to grub for money all day long, I'd like to go home to something beautiful.",6.638571428571429,4.811428571428571,5.904285714285714,positive,5.784761904761904,7 out of 9,"['grub', 'money', 'day', 'like', 'go', 'home', 'beautiful']","['grub', 'money', 'day', 'long', 'like', 'go', 'home', 'something', 'beautiful']"
122,I'd like a family.,7.345000000000001,4.375,6.130000000000001,positive,5.95,2 out of 2,"['like', 'family']","['like', 'family']"
123,I'd like some kids.,7.335000000000001,4.555,5.555,positive,5.815,2 out of 2,"['like', 'kid']","['like', 'kid']"
124,Ses05M_script01_1b_M037 [337.7400-347.8900]: I'd like to build something that's my own.,6.885,3.89,6.390000000000001,positive,5.721666666666667,2 out of 3,"['like', 'build']","['like', 'build', 'something']"
125,And Annie is in the center of that.,5.56,2.62,5.72,neutral,4.633333333333333,1 out of 2,['center'],"['annie', 'center']"
126,"Now, where do I find it?",6.45,3.52,6.24,positive,5.403333333333333,1 out of 1,['find'],['find']
127,Ses05M_script01_1b_F034 [347.6800-350.2200]: You don't want to think like that.,4.92,5.12,4.796666666666667,neutral,4.945555555555555,3 out of 3,"['neg-want', 'neg-think', 'like']","['want', 'think', 'like']"
128,"Ses05M_script01_1b_M038 [350.4300-354.1500]: Well, you help me stay here.",6.545,3.715,6.3,positive,5.52,2 out of 3,"['help', 'stay']","['well', 'help', 'stay']"
129,Ses05M_script01_1b_F035 [353.8000-360.9800]: All right.,7.32,5.0,7.16,positive,6.493333333333333,1 out of 1,['right'],['right']
130,"But don't think like that because what the hell did we work for, Chris?",3.37,5.609999999999999,4.2025,negative,4.394166666666667,4 out of 5,"['neg-think', 'neg-like', 'hell', 'work']","['think', 'like', 'hell', 'work', 'chris']"
131,"All of this, all of it, it's all just for you.",nan,nan,nan,nan,nan,0,nan,[]
132,"Ses05M_script01_1b_M039 [360.7800-366.1200]: I know that, mom.",7.23,3.93,6.035,positive,5.7316666666666665,2 out of 2,"['know', 'mom']","['know', 'mom']"
133,Just you help me stay here.,6.545,3.715,6.3,positive,5.52,2 out of 2,"['help', 'stay']","['help', 'stay']"
134,"Ses05M_script01_1b_F036 [365.5200-367.8500]: Don't think like that, do you hear me?",4.1866666666666665,5.156666666666666,4.6433333333333335,neutral,4.662222222222223,3 out of 3,"['neg-think', 'neg-like', 'hear']","['think', 'like', 'hear']"
135,"Ses05M_script01_1b_M040 [367.0300-369.6377]: Well, I am thinking like that.",7.0600000000000005,4.075,6.390000000000001,positive,5.841666666666668,2 out of 3,"['think', 'like']","['well', 'think', 'like']"
136,"Ses05M_script01_1b_F037 [370.8700-373.0100]: I don't understand you, do I?",3.3200000000000003,6.48,3.29,negative,4.363333333333333,1 out of 1,['neg-understand'],['understand']
137,"Ses05M_script01_1b_M041 [372.5900-377.3700]: No, you don't.",nan,nan,nan,nan,nan,0,nan,[]
138,I'm a pretty tough guy.,6.233333333333333,4.816666666666666,5.94,positive,5.663333333333334,3 out of 3,"['pretty', 'tough', 'guy']","['pretty', 'tough', 'guy']"
139,"Ses05M_script01_1b_F038 [377.1300-379.7800]: Yeah, I can see that.",6.27,3.9,6.0,positive,5.390000000000001,1 out of 2,['see'],"['yeah', 'see']"
