Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
39,Ses03M_impro05b_M011 [076.2000-083.2200]: I'm going to San Diego tomorrow to stay with my family.,6.57,4.116666666666667,5.673333333333334,positive,5.453333333333333,3 out of 6,"['go', 'stay', 'family']","['go', 'san', 'diego', 'tomorrow', 'stay', 'family']"
40,What do I need hotel lodging for hmmm?,6.025,4.109999999999999,5.324999999999999,positive,5.153333333333333,2 out of 4,"['need', 'hotel']","['need', 'hotel', 'lodging', 'hmmm']"
41,Can you tell me that?,5.27,3.86,4.94,neutral,4.69,1 out of 1,['tell'],['tell']
42,Ses03M_impro05b_F012 [081.5200-085.5000]: For tonight- For tonight sir.,5.45,4.33,5.11,neutral,4.963333333333334,1 out of 3,['sir'],"['tonight', 'tonight', 'sir']"
43,Would you need to stay somewhere tonight?,5.833333333333333,3.54,5.57,neutral,4.981111111111111,3 out of 5,"['would', 'need', 'stay']","['would', 'need', 'stay', 'somewhere', 'tonight']"
44,Ses03M_impro05b_M012 [084.8900-092.7700]: Tonight no.,nan,nan,nan,nan,nan,0,nan,['tonight']
45,I'm driving tomorrow.,6.5,4.19,5.67,positive,5.453333333333333,1 out of 2,['drive'],"['drive', 'tomorrow']"
46,Tonight I'm staying with a friend alright?,6.465,3.715,6.01,positive,5.396666666666666,2 out of 4,"['stay', 'friend']","['tonight', 'stay', 'friend', 'alright']"
47,I don't need hotel reservations...where?,4.316666666666666,5.846666666666667,4.783333333333333,neutral,4.982222222222222,3 out of 3,"['neg-need', 'neg-hotel', 'neg-reservation']","['need', 'hotel', 'reservation']"
48,What hotel?,6.6,4.55,5.59,positive,5.579999999999999,1 out of 1,['hotel'],['hotel']
49,Ses03M_impro05b_F013 [092.3700-096.1700]: We can do Holiday Inn or...?,6.445,4.095,5.945,positive,5.495,2 out of 2,"['holiday', 'inn']","['holiday', 'inn']"
50,Ses03M_impro05b_M013 [095.2200-102.0400]: Wow.,nan,nan,nan,nan,nan,0,nan,['wow']
51,Thank you.,7.77,3.33,6.89,positive,5.996666666666666,1 out of 1,['thank'],['thank']
52,Holiday Inn.,6.445,4.095,5.945,positive,5.495,2 out of 2,"['holiday', 'inn']","['holiday', 'inn']"
53,Wow.,nan,nan,nan,nan,nan,0,nan,['wow']
54,Thank...the flight cost five hundred dollars.,6.213333333333333,4.208333333333334,5.38,positive,5.267222222222222,6 out of 6,"['thank', 'flight', 'cost', 'five', 'hundred', 'dollar']","['thank', 'flight', 'cost', 'five', 'hundred', 'dollar']"
55,Ses03M_impro05b_F014 [101.7600-103.8700]: Sir I understand that but just--,6.0649999999999995,3.925,5.91,positive,5.3,2 out of 2,"['sir', 'understand']","['sir', 'understand']"
56,"Ses03M_impro05b_M014 [102.0600-106.5400]: Okay, so you can put me in Holiday Inn for twenty dollar a night?",6.383333333333333,4.1433333333333335,5.543333333333333,positive,5.3566666666666665,6 out of 7,"['put', 'holiday', 'inn', 'twenty', 'dollar', 'night']","['okay', 'put', 'holiday', 'inn', 'twenty', 'dollar', 'night']"
57,Ses03M_impro05b_F015 [105.7400-108.7700]: Did you have your name tags on the luggage?,5.2,3.36,5.4799999999999995,neutral,4.68,3 out of 3,"['name', 'tag', 'luggage']","['name', 'tag', 'luggage']"
58,Ses03M_impro05b_M015 [108.2100-110.9500]: Of course I had my name tags on the luggage.,5.2,3.36,5.4799999999999995,neutral,4.68,3 out of 4,"['name', 'tag', 'luggage']","['course', 'name', 'tag', 'luggage']"
59,Ses03M_impro05b_F016 [110.0400-118.6800]: Okay.,nan,nan,nan,nan,nan,0,nan,['okay']
60,"So if you can just give me your name, your name and your address and your phone number I can contact you as soon as we find out more information.",6.19,3.3088888888888888,5.43,positive,4.976296296296296,9 out of 10,"['give', 'name', 'name', 'address', 'phone', 'number', 'contact', 'find', 'information']","['give', 'name', 'name', 'address', 'phone', 'number', 'contact', 'soon', 'find', 'information']"
61,Ses03M_impro05b_M016 [117.0800-120.8000]: Soon as you...that's not good enough okay?,2.1100000000000003,6.34,3.59,negative,4.013333333333333,1 out of 4,['neg-good'],"['soon', 'good', 'enough', 'okay']"
62,"Ses03M_impro05b_F017 [120.5400-124.2900]: Sir, please calm down.",6.17,3.0,6.275,positive,5.148333333333333,2 out of 3,"['sir', 'calm']","['sir', 'please', 'calm']"
63,Ses03M_impro05b_M017 [123.9700-134.6925]: I need you to help me out here.,6.2,3.98,5.975,positive,5.385000000000001,2 out of 2,"['need', 'help']","['need', 'help']"
64,Can you get on the phone and get the luggage over on the fastest flight you can and then maybe I won't get you fired.,5.594285714285714,4.142857142857143,5.1814285714285715,neutral,4.972857142857143,7 out of 10,"['get', 'phone', 'get', 'luggage', 'flight', 'neg-get', 'neg-fire']","['get', 'phone', 'get', 'luggage', 'fastest', 'flight', 'maybe', 'wo', 'get', 'fire']"
65,"Ses03M_impro05b_M018 [134.7200-142.8700]: If not, I'm going to get your name, I'm going to talk to your boss, whoever...I'm never going to fly...my business is never going to fly Delta again.",6.048181818181818,4.214545454545455,5.51,positive,5.257575757575757,11 out of 15,"['go', 'get', 'name', 'go', 'talk', 'go', 'fly', 'business', 'go', 'fly', 'delta']","['go', 'get', 'name', 'go', 'talk', 'bos', 'whoever', 'never', 'go', 'fly', 'business', 'never', 'go', 'fly', 'delta']"
66,Ses03M_impro05b_FXX1 [136.7139-137.5771]: Okay.,nan,nan,nan,nan,nan,0,nan,['okay']
67,Ses03M_impro05b_F018 [142.4700-144.3800]: What is your business?,5.48,3.71,5.35,neutral,4.846666666666667,1 out of 1,['business'],['business']
68,Ses03M_impro05b_M019 [144.2500-146.2150]: I work for IBM.,5.05,4.33,6.12,neutral,5.166666666666667,1 out of 2,['work'],"['work', 'ibm']"
69,Ses03M_impro05b_F019 [145.8000-153.1300]: Okay.,nan,nan,nan,nan,nan,0,nan,['okay']
70,Sir?,5.45,4.33,5.11,neutral,4.963333333333334,1 out of 1,['sir'],['sir']
71,I am sorry to tell you this but this does happen.,5.193333333333333,3.97,5.373333333333334,neutral,4.845555555555556,3 out of 3,"['sorry', 'tell', 'happen']","['sorry', 'tell', 'happen']"
72,"Uh- This is not uh- really,",nan,nan,nan,nan,nan,0,nan,"['uh', 'uh', 'really']"
73,"Ses03M_impro05b_F020 [153.1450-159.6100]: I mean, our airline's fault.",3.7733333333333334,4.316666666666666,4.37,negative,4.153333333333333,3 out of 3,"['mean', 'airline', 'fault']","['mean', 'airline', 'fault']"
74,"I don't know what happened, misplaced, something happened but we will get you--",4.484,5.052,4.802,neutral,4.779333333333333,5 out of 6,"['neg-know', 'neg-happen', 'misplace', 'happen', 'get']","['know', 'happen', 'misplace', 'something', 'happen', 'get']"
75,"Ses03M_impro05b_M020 [157.9700-161.9400]: You misplace a lot of, eight pieces of luggage.",4.735,3.9074999999999998,4.9825,neutral,4.541666666666667,4 out of 5,"['misplace', 'eight', 'piece', 'luggage']","['misplace', 'lot', 'eight', 'piece', 'luggage']"
76,"Ses03M_impro05b_F021 [161.4800-168.5800]: Well, the entire flight, sir, the luggage was placed on another plane that never actually left Baltimore.",5.525714285714286,4.005714285714286,5.427142857142857,neutral,4.986190476190476,7 out of 12,"['entire', 'flight', 'sir', 'luggage', 'place', 'plane', 'leave']","['well', 'entire', 'flight', 'sir', 'luggage', 'place', 'another', 'plane', 'never', 'actually', 'leave', 'baltimore']"
77,Ses03M_impro05b_F022 [168.5800-170.0400]: Uh no I'm not.,nan,nan,nan,nan,nan,0,nan,['uh']
78,Ses03M_impro05b_M021 [167.0800-168.8100]: Are you kidding me?,7.23,4.71,4.83,positive,5.590000000000001,1 out of 1,['kid'],['kid']
79,Ses03M_impro05b_M022 [169.0200-171.5000]: Who are you going to fire because of that?,5.32,5.455,4.95,neutral,5.241666666666667,2 out of 2,"['go', 'fire']","['go', 'fire']"
80,"Ses03M_impro05b_F023 [170.6100-177.5300]: Well we have some people back there that need some firing so, but I would just really appreciate--",5.83,3.388,5.724,neutral,4.980666666666667,5 out of 8,"['people', 'back', 'need', 'would', 'appreciate']","['well', 'people', 'back', 'need', 'firing', 'would', 'really', 'appreciate']"
81,Ses03M_impro05b_M023 [174.2400-178.5400]: Wow.,nan,nan,nan,nan,nan,0,nan,['wow']
82,This has never happened before.,5.5,3.43,5.53,neutral,4.82,1 out of 2,['happen'],"['never', 'happen']"
83,"I've not lost,",6.41,4.57,5.61,positive,5.53,1 out of 1,['neg-lose'],['lose']
84,Ses03M_impro05b_M024 [178.5400-183.5225]: in all thousand flights I've been on probably I can't even count how many flights I've been on.,5.692500000000001,4.9,5.3725000000000005,neutral,5.321666666666667,4 out of 8,"['thousand', 'flight', 'neg-count', 'flight']","['thousand', 'flight', 'probably', 'ca', 'even', 'count', 'many', 'flight']"
85,This has never happened before.,5.5,3.43,5.53,neutral,4.82,1 out of 2,['happen'],"['never', 'happen']"
86,Ses03M_impro05b_M025 [183.5400-186.4500]: This is the worst customer service I've ever gotten before.,6.26,3.34,5.713333333333334,positive,5.104444444444444,3 out of 5,"['customer', 'service', 'get']","['worst', 'customer', 'service', 'ever', 'get']"
87,Ses03M_impro05b_FXX2 [183.6151-184.2871]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
88,Ses03M_impro05b_F024 [186.0600-187.8600]: Okay sir.,5.45,4.33,5.11,neutral,4.963333333333334,1 out of 2,['sir'],"['okay', 'sir']"
89,I'm sorry you can--um-,4.81,4.62,5.65,neutral,5.026666666666666,1 out of 2,['sorry'],"['sorry', 'um']"
90,Ses03M_impro05b_M026 [187.4300-192.3300]: Okay.,nan,nan,nan,nan,nan,0,nan,['okay']
91,Get on the phone and figure out where my luggage is and tell me when it's going to get there alright?,5.734285714285714,3.8442857142857143,5.26,neutral,4.946190476190476,7 out of 8,"['get', 'phone', 'figure', 'luggage', 'tell', 'go', 'get']","['get', 'phone', 'figure', 'luggage', 'tell', 'go', 'get', 'alright']"
92,Ses03M_impro05b_F025 [191.1700-196.9500]: We already have been confirmed that it will be arriving in--uh--in about two days.,6.2075,3.8325,6.01,positive,5.349999999999999,4 out of 6,"['confirm', 'arrive', 'two', 'day']","['already', 'confirm', 'arrive', 'uh', 'two', 'day']"
93,"Ses03M_impro05b_M027 [194.7100-197.0700]: And and, in about...",nan,nan,nan,nan,nan,0,nan,[]
94,Ses03M_impro05b_M028 [197.2300-203.4700]: Two days I'll be in San Diego and how's it going to get to me in San Diego?,6.2675,3.87,5.405,positive,5.180833333333333,4 out of 8,"['two', 'day', 'go', 'get']","['two', 'day', 'san', 'diego', 'go', 'get', 'san', 'diego']"
95,You going to make sure it gets to the San Diego airport?,6.228,4.236,5.962,positive,5.4753333333333325,5 out of 7,"['go', 'make', 'sure', 'get', 'airport']","['go', 'make', 'sure', 'get', 'san', 'diego', 'airport']"
96,"Ses03M_impro05b_F026 [202.9500-205.0000]: Uh, we can't--",nan,nan,nan,nan,nan,0,nan,"['uh', 'ca']"
97,Ses03M_impro05b_M029 [204.1400-213.0700]: Can you get it to the San Diego airport?,6.045,4.585,5.720000000000001,positive,5.45,2 out of 4,"['get', 'airport']","['get', 'san', 'diego', 'airport']"
98,You get someone to drive it to my place alright?,6.15,3.7933333333333334,5.95,positive,5.297777777777778,3 out of 5,"['get', 'drive', 'place']","['get', 'someone', 'drive', 'place', 'alright']"
99,Then I get a refund for some...I get a free flight alright?,6.708,4.376,5.916,positive,5.666666666666667,5 out of 6,"['get', 'refund', 'get', 'free', 'flight']","['get', 'refund', 'get', 'free', 'flight', 'alright']"
100,I get free whatever.,7.17,4.525,6.075,positive,5.923333333333333,2 out of 3,"['get', 'free']","['get', 'free', 'whatever']"
101,"Ses03M_impro05b_F027 [207.7300-209.5300]: Yes sir, Yes.",5.45,4.33,5.11,neutral,4.963333333333334,1 out of 3,['sir'],"['yes', 'sir', 'yes']"
102,Ses03M_impro05b_F028 [212.4800-215.7600]: We can have them direct your luggage to San Diego.,5.470000000000001,4.02,5.9,neutral,5.13,2 out of 4,"['direct', 'luggage']","['direct', 'luggage', 'san', 'diego']"
103,Ses03M_impro05b_M030 [215.1700-219.1500]: Okay.,nan,nan,nan,nan,nan,0,nan,['okay']
104,And you're going to give me what for my inconvenience?,5.7,5.23,4.883333333333333,neutral,5.271111111111111,3 out of 3,"['go', 'give', 'inconvenience']","['go', 'give', 'inconvenience']"
105,Ses03M_impro05b_F029 [218.8900-221.7100]: Uh--,nan,nan,nan,nan,nan,0,nan,['uh']
106,Ses03M_impro05b_F030 [221.8475-225.0400]: Some refreshments in the lobby?,5.79,4.4350000000000005,6.0600000000000005,neutral,5.428333333333335,2 out of 2,"['refreshment', 'lobby']","['refreshment', 'lobby']"
107,Ses03M_impro05b_M031 [224.3200-229.9900]: Some peanuts?,6.38,3.48,5.74,positive,5.2,1 out of 1,['peanut'],['peanut']
108,Wow.,nan,nan,nan,nan,nan,0,nan,['wow']
109,That helps a lot.,6.95,4.29,6.89,positive,6.043333333333333,1 out of 2,['help'],"['help', 'lot']"
110,"Ses03M_impro05b_M032 [230.0700-238.2200]: Thanks you, thank you I don't have my luggage so you gave me a Holiday Inn stay and peanuts.",6.68125,4.12625,5.90625,positive,5.57125,8 out of 8,"['thanks', 'thank', 'neg-luggage', 'give', 'holiday', 'inn', 'stay', 'peanut']","['thanks', 'thank', 'luggage', 'give', 'holiday', 'inn', 'stay', 'peanut']"
111,Wow.,nan,nan,nan,nan,nan,0,nan,['wow']
112,You know what?,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
113,Ses03M_impro05b_F031 [233.0700-235.3100]: eh- we actually--,nan,nan,nan,nan,nan,0,nan,"['eh', 'actually']"
114,Ses03M_impro05b_M033 [238.4300-241.6100]: I will never do business with Delta again.,5.390000000000001,3.5149999999999997,5.75,neutral,4.885000000000001,2 out of 3,"['business', 'delta']","['never', 'business', 'delta']"
