Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
31,I don't have a job.,4.36,6.0,5.56,neutral,5.306666666666666,1 out of 1,['neg-job'],['job']
32,All- My job is to look for a job.,5.743333333333333,3.92,4.92,neutral,4.861111111111112,3 out of 3,"['job', 'look', 'job']","['job', 'look', 'job']"
33,I don't do anything else.,nan,nan,nan,nan,nan,0,nan,"['anything', 'else']"
34,"Ses04M_impro04_M008 [082.2472-090.8700]: But, like, it's been years now and I just can't seem to get anything that really fits.",5.586,5.034,5.604,neutral,5.408,5 out of 8,"['like', 'year', 'neg-seem', 'neg-get', 'fit']","['like', 'year', 'ca', 'seem', 'get', 'anything', 'really', 'fit']"
35,It's just it -- I -- it drives me absolutely insane.,4.525,4.665,4.705,neutral,4.631666666666667,2 out of 3,"['drive', 'insane']","['drive', 'absolutely', 'insane']"
36,"Ses04M_impro04_F005 [089.5200-099.5100]: Well, I mean, if it's that bad, maybe you're gonna have to take something that doesn't really fit, you know.",4.206,4.616,4.446,neutral,4.422666666666666,5 out of 11,"['mean', 'bad', 'take', 'neg-fit', 'know']","['well', 'mean', 'bad', 'maybe', 'gon', 'na', 'take', 'something', 'really', 'fit', 'know']"
37,Like maybe you'll have to do something else for a while.,7.44,4.4,6.28,positive,6.04,1 out of 4,['like'],"['like', 'maybe', 'something', 'else']"
38,"Find a new field, new skill.",6.838,4.516,5.966,positive,5.773333333333333,5 out of 5,"['find', 'new', 'field', 'new', 'skill']","['find', 'new', 'field', 'new', 'skill']"
39,"Ses04M_impro04_M009 [098.5200-109.4200]: No, no, no, no, no.",nan,nan,nan,nan,nan,0,nan,[]
40,I can't- I can't do that.,nan,nan,nan,nan,nan,0,nan,"['ca', 'ca']"
41,"I can't, I- because if I'm not- if I'm not- if I'm not doing something that I love, then I can't -- I can't- I mean it's- what's the point?",7.006666666666667,4.803333333333334,6.006666666666667,positive,5.938888888888889,3 out of 7,"['love', 'neg-mean', 'point']","['ca', 'something', 'love', 'ca', 'ca', 'mean', 'point']"
42,"Ses04M_impro04_F006 [109.0900-111.6300]: Well then you're choosing to be unemployed, really.",4.335,4.43,5.105,neutral,4.623333333333334,2 out of 4,"['choose', 'unemployed']","['well', 'choose', 'unemployed', 'really']"
43,Ses04M_impro04_M010 [113.3800-115.6100]: I'm not choosing.,4.0,6.4,3.17,neutral,4.523333333333333,1 out of 1,['neg-choose'],['choose']
44,I'm not-,nan,nan,nan,nan,nan,0,nan,[]
45,"Ses04M_impro04_F007 [111.6300-118.5000]: If you're not willing to try and work with it and find something and, you know, I mean, there are things you could do.",4.832857142857143,4.652857142857143,5.04,neutral,4.841904761904762,7 out of 9,"['neg-willing', 'neg-try', 'work', 'find', 'know', 'mean', 'thing']","['willing', 'try', 'work', 'find', 'something', 'know', 'mean', 'thing', 'could']"
46,"Ses04M_impro04_M011 [116.2100-122.4400]: No, but I'm try- but like all the things that I-it's like I apply to all these places and none of them",6.181666666666667,3.831666666666667,6.106666666666667,positive,5.373333333333334,6 out of 7,"['try', 'like', 'thing', 'like', 'apply', 'place']","['try', 'like', 'thing', 'like', 'apply', 'place', 'none']"
47,"Ses04M_impro04_M012 [122.4400-133.2000]: -- I mean, I don't understand.",2.875,5.645,3.73,negative,4.083333333333333,2 out of 2,"['mean', 'neg-understand']","['mean', 'understand']"
48,"It's like -- I mean, I feel like I'm qualified enough.",6.07,4.742,5.742,positive,5.518000000000001,5 out of 6,"['like', 'mean', 'feel', 'like', 'qualify']","['like', 'mean', 'feel', 'like', 'qualify', 'enough']"
49,I just don't understand.,3.3200000000000003,6.48,3.29,negative,4.363333333333333,1 out of 1,['neg-understand'],['understand']
50,"Like, I mean, it's just like a matter of circumstance, but it's been three years, you know, three years.",5.731,3.773,5.665,neutral,5.056333333333334,10 out of 10,"['like', 'mean', 'like', 'matter', 'circumstance', 'three', 'year', 'know', 'three', 'year']","['like', 'mean', 'like', 'matter', 'circumstance', 'three', 'year', 'know', 'three', 'year']"
51,"Ses04M_impro04_F008 [131.9500-141.6400]: Well maybe, you know, your luck it is just down and the market for your particular field is down and maybe you just need to look into doing something else for a while.",5.991428571428572,3.79,5.974285714285714,neutral,5.251904761904762,7 out of 12,"['know', 'luck', 'market', 'particular', 'field', 'need', 'look']","['well', 'maybe', 'know', 'luck', 'market', 'particular', 'field', 'maybe', 'need', 'look', 'something', 'else']"
52,Ses04M_impro04_M013 [141.1800-143.7800]: This is stupid.,2.84,4.34,4.03,negative,3.736666666666667,1 out of 1,['stupid'],['stupid']
53,"Ses04M_impro04_F009 [144.6100-147.6500]: I mean, I'm not saying that you should, you know--",4.446666666666667,4.54,4.3566666666666665,neutral,4.447777777777778,3 out of 3,"['mean', 'neg-say', 'know']","['mean', 'say', 'know']"
54,"Ses04M_impro04_M014 [147.3400-149.5000]: You know what, this is your fault.",5.175,3.63,4.9,neutral,4.568333333333333,2 out of 2,"['know', 'fault']","['know', 'fault']"
55,Ses04M_impro04_F010 [149.0900-150.4100]: Excuse me?,4.52,3.61,4.72,neutral,4.283333333333332,1 out of 1,['excuse'],['excuse']
56,Ses04M_impro04_M015 [150.0300-161.4700]: It's your fault 'cause -cause you always told me to- to do this and I did that instead.,4.6466666666666665,3.7866666666666666,4.71,neutral,4.381111111111111,3 out of 5,"['fault', 'cause', 'tell']","['fault', 'cause', 'always', 'tell', 'instead']"
57,And I didn't take your advice and - and- but you sort of were like were telling--,5.5275,5.1725,5.140000000000001,neutral,5.28,4 out of 5,"['neg-take', 'neg-advice', 'like', 'tell']","['take', 'advice', 'sort', 'like', 'tell']"
58,Ses04M_impro04_F011 [160.1100-162.8300]: It's my fault 'cause you didn't do what I told you to?,4.3999999999999995,3.9399999999999995,4.48,neutral,4.273333333333333,2 out of 2,"['fault', 'tell']","['fault', 'tell']"
59,"Ses04M_impro04_M016 [161.8200-163.4900]: Yeah, exactly.",nan,nan,nan,nan,nan,0,nan,"['yeah', 'exactly']"
60,Ses04M_impro04_F012 [163.0500-164.8300]: Well that sounds like your fault.,5.806666666666667,4.1866666666666665,5.266666666666667,neutral,5.086666666666666,3 out of 4,"['sound', 'like', 'fault']","['well', 'sound', 'like', 'fault']"
61,Ses04M_impro04_M017 [164.2700-165.5500]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
62,Ses04M_impro04_F013 [165.3900-168.7200]: You didn't do what I told you to do.,5.27,3.86,4.94,neutral,4.69,1 out of 1,['tell'],['tell']
63,Ses04M_impro04_M018 [168.3800-177.7600]: That's 'cause you always tell me to do the wrong thing.,4.6866666666666665,4.193333333333333,4.58,neutral,4.486666666666666,3 out of 4,"['tell', 'wrong', 'thing']","['always', 'tell', 'wrong', 'thing']"
64,And I thought this time it was -- I was gonna be right by going with the opposite thing.,6.04,3.98,5.618333333333333,positive,5.212777777777777,6 out of 8,"['think', 'time', 'right', 'go', 'opposite', 'thing']","['think', 'time', 'gon', 'na', 'right', 'go', 'opposite', 'thing']"
65,So it's your fault because,3.53,4.02,4.02,negative,3.856666666666666,1 out of 1,['fault'],['fault']
66,Ses04M_impro04_M019 [177.7900-185.7800]: -because you were always wrong and-and-and this time you were right.,5.386666666666667,4.566666666666666,4.970000000000001,neutral,4.974444444444445,3 out of 4,"['wrong', 'time', 'right']","['always', 'wrong', 'time', 'right']"
67,"And-and I didn't -- yeah, that's why.",nan,nan,nan,nan,nan,0,nan,['yeah']
68,Ses04M_impro04_F014 [185.4300-189.3200]: That's amazing logic that you managed to turn that around and make it my fault.,5.68,4.068333333333333,5.921666666666667,neutral,5.223333333333334,6 out of 7,"['amazing', 'logic', 'manage', 'turn', 'make', 'fault']","['amazing', 'logic', 'manage', 'turn', 'around', 'make', 'fault']"
69,"Ses04M_impro04_M020 [188.7700-191.8300]: Well, I mean, it makes sense, doesn't it, hmm?",4.87,4.06,5.56,neutral,4.829999999999999,3 out of 5,"['mean', 'make', 'sense']","['well', 'mean', 'make', 'sense', 'hmm']"
70,Ses04M_impro04_F015 [190.5900-195.4300]: I think maybe you can't get employed because you aren't willing to take responsibility for your own actions.,4.8185714285714285,5.78,5.354285714285714,neutral,5.317619047619048,7 out of 9,"['think', 'neg-get', 'neg-employ', 'neg-willing', 'neg-take', 'responsibility', 'action']","['think', 'maybe', 'ca', 'get', 'employ', 'willing', 'take', 'responsibility', 'action']"
71,Ses04M_impro04_M021 [195.3000-199.7200]: That's not true.,2.49,5.02,3.0,negative,3.5033333333333334,1 out of 1,['neg-true'],['true']
72,I take responsibility for my own actions.,5.166666666666667,5.336666666666667,5.93,neutral,5.477777777777778,3 out of 3,"['take', 'responsibility', 'action']","['take', 'responsibility', 'action']"
73,Ses04M_impro04_F016 [198.9000-201.9000]: Really?,nan,nan,nan,nan,nan,0,nan,['really']
74,Whose fault is it you don't have a job?,3.9450000000000003,5.01,4.789999999999999,negative,4.581666666666666,2 out of 3,"['fault', 'neg-job']","['whose', 'fault', 'job']"
75,Ses04M_impro04_M022 [202.2000-205.9000]: Yours.,nan,nan,nan,nan,nan,0,nan,[]
76,I don't--,nan,nan,nan,nan,nan,0,nan,[]
77,Ses04M_impro04_F017 [203.4700-204.9301]: [LAUGHTER],8.05,5.39,7.02,positive,6.82,1 out of 1,['laughter'],['laughter']
78,"Ses04M_impro04_F018 [205.9042-208.6800]: You see what you just did there, though?",6.27,3.9,6.0,positive,5.390000000000001,1 out of 2,['see'],"['see', 'though']"
79,"Ses04M_impro04_M023 [208.3393-216.5100]: I had- No, I don't.",nan,nan,nan,nan,nan,0,nan,[]
80,I'm sorry.,4.81,4.62,5.65,neutral,5.026666666666666,1 out of 1,['sorry'],['sorry']
81,I just totally screwed this one up.,5.665,4.035,5.359999999999999,neutral,5.02,2 out of 3,"['screw', 'one']","['totally', 'screw', 'one']"
82,You can stop it I guess.,4.955,4.0,4.975,neutral,4.6433333333333335,2 out of 2,"['stop', 'guess']","['stop', 'guess']"
