Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
56,Ses02F_script02_1_M019 [113.3000-114.1900]: Right.,7.32,5.0,7.16,positive,6.493333333333333,1 out of 1,['right'],['right']
57,Ses02F_script02_1_F009 [113.9100-115.4000]: That's my point.,5.45,3.86,6.27,neutral,5.193333333333333,1 out of 1,['point'],['point']
58,Ses02F_script02_1_M020 [115.1000-116.6000]: That's my point too.,5.45,3.86,6.27,neutral,5.193333333333333,1 out of 1,['point'],['point']
59,"Ses02F_script02_1_F010 [116.3800-117.6900]: So, let's go.",6.135,3.785,5.695,positive,5.205,2 out of 2,"['let', 'go']","['let', 'go']"
60,Ses02F_script02_1_M021 [117.8300-124.5900]: No.,nan,nan,nan,nan,nan,0,nan,[]
61,No.,nan,nan,nan,nan,nan,0,nan,[]
62,That's not my point.,4.55,6.140000000000001,3.7300000000000004,neutral,4.8066666666666675,1 out of 1,['neg-point'],['point']
63,The point is there's no point in coming down if we just leave.,4.76,5.2275,4.8825,neutral,4.956666666666667,4 out of 4,"['point', 'neg-point', 'neg-come', 'leave']","['point', 'point', 'come', 'leave']"
64,Don't you want to see it?,5.135,4.305,5.305,neutral,4.915,2 out of 2,"['neg-want', 'see']","['want', 'see']"
65,Ses02F_script02_1_F011 [124.4400-126.1200]: Not particularly.,nan,nan,nan,nan,nan,0,nan,['particularly']
66,Ses02F_script02_1_M022 [126.4200-127.8200]: Why not?,nan,nan,nan,nan,nan,0,nan,[]
67,Ses02F_script02_1_F012 [127.7300-130.4000]: I just don't.,nan,nan,nan,nan,nan,0,nan,[]
68,It's stupid.,2.84,4.34,4.03,negative,3.736666666666667,1 out of 1,['stupid'],['stupid']
69,"Ses02F_script02_1_M023 [130.9200-136.8600]: Honey, this is a natural phenomenon.",6.826666666666666,4.35,5.533333333333333,positive,5.57,3 out of 3,"['honey', 'natural', 'phenomenon']","['honey', 'natural', 'phenomenon']"
70,"I mean this only happens once a year, you know.",5.125,3.7025,5.3225,neutral,4.716666666666667,4 out of 4,"['mean', 'happen', 'year', 'know']","['mean', 'happen', 'year', 'know']"
71,"Ses02F_script02_1_M024 [136.8900-143.8500]: Think about the people in Kansas, they had to get plane tickets and hotel reservations to see this.",5.9174999999999995,4.0925,5.52625,neutral,5.17875,8 out of 9,"['think', 'people', 'get', 'plane', 'ticket', 'hotel', 'reservation', 'see']","['think', 'people', 'kansa', 'get', 'plane', 'ticket', 'hotel', 'reservation', 'see']"
72,We live forty minutes away.,6.15,3.9299999999999997,5.52,positive,5.2,3 out of 4,"['live', 'forty', 'minute']","['live', 'forty', 'minute', 'away']"
73,It's too good to pass up.,6.8100000000000005,4.02,5.595000000000001,positive,5.4750000000000005,2 out of 2,"['good', 'pass']","['good', 'pass']"
74,Ses02F_script02_1_F013 [143.1900-150.1900]: Pass up what?,5.73,4.38,4.78,neutral,4.963333333333334,1 out of 1,['pass'],['pass']
75,"These little fish swim onto the beach, they flop around, and swim away.",6.151666666666666,4.6899999999999995,5.781666666666666,positive,5.54111111111111,6 out of 9,"['little', 'fish', 'swim', 'beach', 'flop', 'swim']","['little', 'fish', 'swim', 'onto', 'beach', 'flop', 'around', 'swim', 'away']"
76,And then they die.,1.67,6.9,3.28,negative,3.9499999999999997,1 out of 1,['die'],['die']
77,"Ses02F_script02_1_M025 [149.6700-159.0000]: Yeah, but that moment on the beach, is the highlight of their little lives.",6.4959999999999996,4.548,5.804,positive,5.616,5 out of 6,"['moment', 'beach', 'highlight', 'little', 'life']","['yeah', 'moment', 'beach', 'highlight', 'little', 'life']"
78,All that flopping is laying eggs or what do you--spawning or mating.,5.963333333333333,4.443333333333333,5.91,neutral,5.438888888888889,3 out of 5,"['lay', 'egg', 'mating']","['flopping', 'lay', 'egg', 'spawning', 'mating']"
79,"I mean,",2.43,4.81,4.17,negative,3.8033333333333332,1 out of 1,['mean'],['mean']
80,Ses02F_script02_1_M026 [159.0500-162.0100]: this is a big night for these guys.,6.29,4.203333333333333,5.316666666666666,positive,5.27,3 out of 3,"['big', 'night', 'guy']","['big', 'night', 'guy']"
81,Life's last orgy.,6.025,6.445,5.574999999999999,positive,6.015000000000001,2 out of 3,"['life', 'orgy']","['life', 'last', 'orgy']"
82,Ses02F_script02_1_F014 [161.3900-168.6000]: What are you so excited about?,8.11,6.43,7.33,positive,7.289999999999999,1 out of 1,['excited'],['excited']
83,"I mean, it's not a moon landing we're talking about here.",4.245,5.285,4.72,neutral,4.75,4 out of 4,"['mean', 'neg-moon', 'neg-landing', 'talk']","['mean', 'moon', 'landing', 'talk']"
84,It's fish.,6.42,3.33,6.08,positive,5.276666666666666,1 out of 1,['fish'],['fish']
85,It's a fish nobody even eats.,6.76,3.855,6.67,positive,5.761666666666667,2 out of 4,"['fish', 'eat']","['fish', 'nobody', 'even', 'eat']"
86,Ses02F_script02_1_M027 [168.7200-170.3500]: Yeah they do.,nan,nan,nan,nan,nan,0,nan,['yeah']
87,"Ses02F_script02_1_F015 [169.8600-171.2700]: Ah, Augie.",nan,nan,nan,nan,nan,0,nan,"['ah', 'augie']"
88,Ses02F_script02_1_M028 [171.2300-179.6300]: Alright.,nan,nan,nan,nan,nan,0,nan,['alright']
89,But it's fish that do something that none of the other fish do.,6.42,3.33,6.08,positive,5.276666666666666,2 out of 4,"['fish', 'fish']","['fish', 'something', 'none', 'fish']"
90,Like the swallows returning to Capistrano or the lemmings throwing themselves off the cliffs.,5.856,4.234,5.584,neutral,5.224666666666667,5 out of 7,"['like', 'swallow', 'return', 'throw', 'cliff']","['like', 'swallow', 'return', 'capistrano', 'lemming', 'throw', 'cliff']"
91,Ses02F_script02_1_M029 [179.6700-186.6100]: There's--there's a bit of the magic--some unexplainable here.,5.74,4.616666666666666,4.873333333333333,neutral,5.076666666666666,3 out of 3,"['bit', 'magic', 'unexplainable']","['bit', 'magic', 'unexplainable']"
92,I don't see how you can not be interested.,3.45,5.824999999999999,3.585,negative,4.286666666666666,2 out of 2,"['neg-see', 'neg-interested']","['see', 'interested']"
93,Ses02F_script02_1_F016 [185.8000-187.5400]: I'm just not.,nan,nan,nan,nan,nan,0,nan,[]
94,Ses02F_script02_1_M030 [187.5800-188.7000]: For real?,7.09,4.05,5.89,positive,5.676666666666667,1 out of 1,['real'],['real']
95,Ses02F_script02_1_F017 [188.4300-189.7000]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
96,Ses02F_script02_1_M031 [190.2800-194.7800]: I don't get it.,3.91,6.33,4.35,negative,4.863333333333333,1 out of 1,['neg-get'],['get']
97,"The first time we came here, you said it was the best night of your life.",6.306666666666667,4.245,5.778333333333333,positive,5.4433333333333325,6 out of 7,"['first', 'time', 'come', 'say', 'night', 'life']","['first', 'time', 'come', 'say', 'best', 'night', 'life']"
98,"Ses02F_script02_1_M032 [194.8400-202.5300]: And last year, I remember specifically you were so excited to go that you stubbed your toe rushing me out of the house and didn't even notice until we got in the car.",5.802727272727273,4.504545454545455,5.825454545454545,neutral,5.377575757575758,11 out of 14,"['year', 'remember', 'excited', 'go', 'stub', 'toe', 'rush', 'house', 'neg-notice', 'get', 'car']","['last', 'year', 'remember', 'specifically', 'excited', 'go', 'stub', 'toe', 'rush', 'house', 'even', 'notice', 'get', 'car']"
99,"Ses02F_script02_1_F018 [201.7700-211.4700]: Last year, you will also remember our shoes got wet, I got sand in my panties, you got a sore throat, we got in a big fight over nothing, and we didn't see the grunions.",5.373333333333333,4.133333333333333,5.366,neutral,4.9575555555555555,15 out of 19,"['year', 'remember', 'shoe', 'get', 'wet', 'get', 'sand', 'panty', 'get', 'sore', 'throat', 'get', 'big', 'fight', 'neg-see']","['last', 'year', 'also', 'remember', 'shoe', 'get', 'wet', 'get', 'sand', 'panty', 'get', 'sore', 'throat', 'get', 'big', 'fight', 'nothing', 'see', 'grunions']"
100,Ses02F_script02_1_M033 [211.4300-213.0800]: We weren't in a good spot.,3.615,4.645,4.21,negative,4.156666666666666,2 out of 2,"['neg-good', 'spot']","['good', 'spot']"
101,Ses02F_script02_1_F019 [212.7100-214.9300]: We didn't see them the first time either.,5.553333333333334,4.803333333333334,4.913333333333333,neutral,5.09,3 out of 4,"['neg-see', 'first', 'time']","['see', 'first', 'time', 'either']"
102,Ses02F_script02_1_M034 [214.5300-220.1000]: We just weren't in a good spot.,3.615,4.645,4.21,negative,4.156666666666666,2 out of 2,"['neg-good', 'spot']","['good', 'spot']"
103,This is a much better spot.,5.12,2.95,4.83,neutral,4.3,1 out of 3,['spot'],"['much', 'better', 'spot']"
104,"Believe me, I've got good instincts for these things.",6.45,3.706,6.058,positive,5.4046666666666665,5 out of 5,"['believe', 'get', 'good', 'instinct', 'thing']","['believe', 'get', 'good', 'instinct', 'thing']"
105,Ses02F_script02_1_M035 [220.6300-225.0800]: There is that--no that's just seaweed isn't it?,4.52,3.9,5.14,neutral,4.52,1 out of 1,['seaweed'],['seaweed']
106,"Ses02F_script02_1_M036 [225.1400-233.2600]: Oh man, this is great, isn't it?",6.46,4.25,6.045,positive,5.585000000000001,2 out of 3,"['man', 'great']","['oh', 'man', 'great']"
107,I wouldn't miss this for anything.,5.905,4.955,5.41,neutral,5.423333333333333,2 out of 3,"['would', 'neg-miss']","['would', 'miss', 'anything']"
108,"Here, think about this, all right, I know you're not interested, but think about this.",6.134,4.258,5.822,positive,5.4046666666666665,5 out of 5,"['think', 'right', 'know', 'neg-interested', 'think']","['think', 'right', 'know', 'interested', 'think']"
109,"Ses02F_script02_1_M037 [233.3800-239.7300]: Somewhere out there, this huge mass of silver fish swimming this way.",6.2316666666666665,4.013333333333334,5.798333333333333,positive,5.347777777777778,6 out of 7,"['huge', 'mass', 'silver', 'fish', 'swim', 'way']","['somewhere', 'huge', 'mass', 'silver', 'fish', 'swim', 'way']"
110,"Ses02F_script02_1_M038 [240.0400-247.1500]: They don't know why, we don't know why.",3.1799999999999997,6.76,4.22,negative,4.72,2 out of 2,"['neg-know', 'neg-know']","['know', 'know']"
111,"Nobody sent them an invitation or a map, it wasn't a decision, just-",5.885,4.7225,5.3175,neutral,5.308333333333334,4 out of 5,"['send', 'invitation', 'map', 'neg-decision']","['nobody', 'send', 'invitation', 'map', 'decision']"
112,"Ses02F_script02_1_M039 [247.1700-261.5400]: all as one, this time release instinctual little firecracker went off and they all turned and formed a line as long as the California coast and started swimming.",5.9325,4.33,5.535833333333334,neutral,5.266111111111111,12 out of 15,"['one', 'time', 'release', 'little', 'firecracker', 'go', 'turn', 'form', 'line', 'coast', 'start', 'swim']","['one', 'time', 'release', 'instinctual', 'little', 'firecracker', 'go', 'turn', 'form', 'line', 'long', 'california', 'coast', 'start', 'swim']"
113,And they're swimming right now as if that's all that matters.,6.616666666666667,5.033333333333333,6.583333333333333,positive,6.077777777777778,3 out of 3,"['swim', 'right', 'matter']","['swim', 'right', 'matter']"
114,Ses02F_script02_1_M040 [261.7400-271.7000]: It's like single mindedness with no mind.,5.376666666666667,4.4,5.006666666666667,neutral,4.927777777777778,3 out of 4,"['like', 'single', 'neg-mind']","['like', 'single', 'mindedness', 'mind']"
115,It's urgency that's pure urge.,5.653333333333333,5.196666666666666,5.3133333333333335,neutral,5.387777777777778,3 out of 3,"['urgency', 'pure', 'urge']","['urgency', 'pure', 'urge']"
116,They don't know what drives them.,3.34,6.285,4.275,negative,4.633333333333334,2 out of 2,"['neg-know', 'neg-drive']","['know', 'drive']"
117,They don't ask it a question or give it a name.,5.94,4.45,5.1125,neutral,5.1675,4 out of 4,"['neg-ask', 'question', 'give', 'name']","['ask', 'question', 'give', 'name']"
118,"Ses02F_script02_1_M041 [271.7100-280.1800]: They just turn as one and start the swim that brings them right here to where we stand, for a massive celebration of sex and death.",5.841818181818182,4.929090909090909,5.861818181818181,neutral,5.544242424242424,11 out of 11,"['turn', 'one', 'start', 'swim', 'bring', 'right', 'stand', 'massive', 'celebration', 'sex', 'death']","['turn', 'one', 'start', 'swim', 'bring', 'right', 'stand', 'massive', 'celebration', 'sex', 'death']"
119,"Ses02F_script02_1_M042 [280.2100-284.6400]: Ah, God, I'm giving myself goose bumps.",6.09,4.5425,5.2025,positive,5.278333333333333,4 out of 5,"['god', 'give', 'goose', 'bump']","['ah', 'god', 'give', 'goose', 'bump']"
120,"Look, all my hairs are popped up.",6.06,3.973333333333333,6.083333333333333,positive,5.372222222222223,3 out of 3,"['look', 'hair', 'pop']","['look', 'hair', 'pop']"
121,Ses02F_script02_1_F020 [284.0400-285.6000]: That's the wind.,5.67,3.7,4.5,neutral,4.623333333333334,1 out of 1,['wind'],['wind']
122,"Ses02F_script02_1_M043 [285.9500-287.8700]: Well, so what do you think?",6.68,3.75,6.5,positive,5.6433333333333335,1 out of 2,['think'],"['well', 'think']"
123,Ses02F_script02_1_F021 [287.6800-289.1700]: About what?,nan,nan,nan,nan,nan,0,nan,[]
124,Ses02F_script02_1_M044 [288.8000-290.2900]: What I was saying.,5.91,4.43,6.88,neutral,5.739999999999999,1 out of 1,['say'],['say']
125,Ses02F_script02_1_F022 [290.4400-291.8400]: It's ridiculous.,3.67,5.65,3.78,negative,4.366666666666666,1 out of 1,['ridiculous'],['ridiculous']
